,query,label
15432,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at arunachal pradesh,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15433,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at andra pradesh,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15434,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Afghanistan,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15435,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Akrotiri,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15436,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Albania,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15437,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Algeria,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15438,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at American,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15439,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Samoa,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15440,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Andorra,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15441,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Angola,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15442,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Anguilla,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15443,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Antarctica,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15444,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Antigua and Barbuda,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15445,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Argentina,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15446,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Armenia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15447,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Aruba,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15448,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Ashmore and Cartier Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location I-Location
15449,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Australia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15450,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Austria,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15451,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Azerbaijan,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15452,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at bangalore,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15453,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bahamas,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15454,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at The Bahrain,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15455,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bangladesh,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15456,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Barbados,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15457,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bassas da India,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15458,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Belarus,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15459,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Belgium,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15460,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Belize,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15461,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Benin,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15462,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bermuda,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15463,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bhutan,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15464,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bolivia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15465,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bosnia and Herzegovina,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15466,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Botswana,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15467,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bouvet Island,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15468,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Brazil,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15469,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at British Indian Ocean Territory,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location I-Location
15470,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at British Virgin Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15471,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Brunei,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15472,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Bulgaria,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15473,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Burkina Faso,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15474,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Burma,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15475,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Burundi,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15476,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cambodia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15477,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cameroon,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15478,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Canada,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15479,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cape Verde,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15480,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cayman Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15481,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Central African Republic,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15482,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Chad,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15483,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Chile,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15484,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at China,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15485,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Christmas Island,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15486,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Clipperton Island,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15487,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cocos (Keeling) Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15488,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Colombia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15489,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Comoros,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15490,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Congo,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15491,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Democratic Republic of the Congo,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location I-Location I-Location
15492,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Republic of the Cook Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location I-Location I-Location
15493,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Coral Sea Islands,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location I-Location
15494,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Costa Rica,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15495,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cote d'Ivoire,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15496,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Croatia,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15497,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cuba,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15498,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Cyprus,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15499,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Czech Republic,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15500,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at delhi,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15501,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Denmark,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15502,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Rajesthan,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15503,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Mumbai,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15504,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Kolkata,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15505,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Gujrat,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15506,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Hyderabad,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15507,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at West Bengal,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location I-Location
15508,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at Delhi,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15509,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at goa,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15510,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at jammu,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15511,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at kashmir,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15512,cancel a hotel which has 5 star rate and 5 star hotel star rate roo hyatt at kerela,O O O O O B-TravelRate I-TravelRate O O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-HotelName O B-Location
15513,cancel a Villa sort of hotel which has 5 star hotel,O O B-PropertyType O O O O O B-Star_Rate I-Star_Rate I-Star_Rate
15514,cancel a Apartment sort of hotel which has 5 star hotel,O O B-PropertyType O O O O O B-Star_Rate I-Star_Rate I-Star_Rate
15515,cancel a House sort of hotel which has 5 star hotel,O O B-PropertyType O O O O O B-Star_Rate I-Star_Rate I-Star_Rate
15516,cancel a Guesthouse sort of hotel which has 5 star hotel,O O B-PropertyType O O O O O B-Star_Rate I-Star_Rate I-Star_Rate
